epoch,acc,loss,val_acc,val_loss
56,0.660526957794584,0.7999899693017007,0.6570731707317073,0.8015515040188301
57,0.6600390339252512,0.8012186137022813,0.6546341463414634,0.8028326192134764
58,0.6651622347059294,0.7995066111714236,0.6629268292682927,0.8021011526991682
59,0.6586972432445973,0.7960735241300625,0.6653658536585366,0.8034748921161745
60,0.6626006343155904,0.7960924420539389,0.6682926829268293,0.8036188446021661
61,0.6628445962575273,0.7976435932277848,0.6678048780487805,0.801425477760594
62,0.6610148816857288,0.7945296206280033,0.6692682926829269,0.8028452376040017
63,0.6673578921542804,0.7954399016433357,0.6678048780487805,0.8032411568339278
64,0.6622346914026848,0.7977988948238044,0.6658536585365854,0.8033860297319366
65,0.6629665772139546,0.7962598077376665,0.6653658536585366,0.8018333993888482
66,0.6662600634446462,0.7913592186140473,0.6643902439024391,0.8018649706026403
67,0.6634545010978288,0.7921886159083005,0.6643902439024391,0.8023742379793307
68,0.662356672359112,0.7915323841976055,0.6643902439024391,0.8023554134950405
69,0.6638204439961931,0.7937271115866542,0.6653658536585366,0.8024168229684597
70,0.6640644059381301,0.7946595149117001,0.6648780487804878,0.8021562826924208
71,0.6676018541107587,0.7912686718734598,0.6658536585365854,0.80177517146599
72,0.6645523298510868,0.7896979444199698,0.6648780487804878,0.8019700202709291
73,0.6655281775897525,0.7958403170675904,0.6673170731707317,0.8016024634314747
74,0.6695535496462551,0.7925314422379648,0.6653658536585366,0.8018975737618237
75,0.6632105391704329,0.7938025839795831,0.666829268292683,0.8016243715402557
76,0.6711393022761167,0.7875154821370747,0.666829268292683,0.8018137065957233
77,0.6621127104317162,0.7986469113643532,0.6639024390243903,0.8021824014477613
78,0.665650158560721,0.7898500198764201,0.6673170731707317,0.8019165058252288
79,0.6633325201268602,0.7950740338506045,0.6653658536585366,0.8017114521235954
80,0.6630885581849232,0.7940445470792487,0.6663414634146342,0.8019515769656111
81,0.6650402537204196,0.7926473424736539,0.6678048780487805,0.8017339780272507
82,0.6641863869272753,0.7912627366380768,0.6678048780487805,0.8018462585821384
83,0.6622346913736021,0.7942664366316348,0.6658536585365854,0.8018238892206332
84,0.6627226152792882,0.7955593197599915,0.6678048780487805,0.80189460719504
85,0.6650402537276903,0.7962851257666229,0.6663414634146342,0.8019007898540031
86,0.6623566723445707,0.7946780356845498,0.6653658536585366,0.8018759862969561
87,0.6635764820687973,0.79561659556303,0.6663414634146342,0.8017374978995905
88,0.6634545010978288,0.7932716277524534,0.6658536585365854,0.8016400111593851
89,0.6694315686607454,0.7925201278542506,0.666829268292683,0.8018825032071369
90,0.6657721395607721,0.7901155875932592,0.666829268292683,0.8018552942973811
91,0.6618687484897792,0.7941658655792715,0.666829268292683,0.8017874715967876
